Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Ticker,Daily_Return
2017-11-13T00:00:00Z,173.5,174.5,173.4,173.97,16828025,0,1,173.5,174.5,173.4,173.97,16828025,AAPL,0.015349597
2017-11-10T00:00:00Z,175.11,175.38,174.27,174.67,25061183,0,1,175.11,175.38,174.27,174.67,25061183,AAPL,0.004023682
2017-11-09T00:00:00Z,175.11,176.095,173.14,175.88,28636531,0,1,175.11,176.095,173.14,175.88,28636531,AAPL,0.006927349
2017-11-07T00:00:00Z,173.91,175.25,173.6,174.81,23910914,0,1,173.91,175.25,173.6,174.81,23910914,AAPL,-0.006083693
2017-11-06T00:00:00Z,172.365,174.99,171.72,174.25,34242566,0,1,172.365,174.99,171.72,174.25,34242566,AAPL,-0.003203478
2017-11-03T00:00:00Z,174,174.26,171.12,172.5,58683826,0,1,174,174.26,171.12,172.5,58683826,AAPL,-0.010043042
2017-11-02T00:00:00Z,167.64,168.5,165.28,168.11,32710040,0,1,167.64,168.5,165.28,168.11,32710040,AAPL,-0.025449275
2017-11-01T00:00:00Z,169.87,169.94,165.61,166.89,33100847,0,1,169.87,169.94,165.61,166.89,33100847,AAPL,-0.007257153
2017-10-31T00:00:00Z,167.9,169.6499,166.94,169.04,35474672,0,1,167.9,169.6499,166.94,169.04,35474672,AAPL,0.012882737
2018-03-27T00:00:00Z,94.94,95.139,88.51,89.47,53704562,0,1,94.94,95.139,88.51,89.47,53704562,MSFT,null
2018-03-26T00:00:00Z,90.61,94,90.4,93.78,55031149,0,1,90.61,94,90.4,93.78,55031149,MSFT,0.048172572
2018-03-23T00:00:00Z,89.5,90.46,87.08,87.18,42159397,0,1,89.5,90.46,87.08,87.18,42159397,MSFT,-0.070377479
2018-03-22T00:00:00Z,91.265,91.75,89.66,89.79,37578166,0,1,91.265,91.75,89.66,89.79,37578166,MSFT,0.029938059
2018-03-21T00:00:00Z,92.93,94.05,92.21,92.48,23753263,0,1,92.93,94.05,92.21,92.48,23753263,MSFT,0.029958793
2018-03-20T00:00:00Z,93.05,93.77,93,93.13,21787780,0,1,93.05,93.77,93,93.13,21787780,MSFT,0.007028547
2018-03-19T00:00:00Z,93.74,93.9,92.11,92.89,31752589,0,1,93.74,93.9,92.11,92.89,31752589,MSFT,-0.002577043
2018-03-16T00:00:00Z,94.68,95.38,93.92,94.6,47329521,0,1,94.68,95.38,93.92,94.6,47329521,MSFT,0.018408871
2018-03-15T00:00:00Z,93.53,94.58,92.83,94.18,26279014,0,1,93.53,94.58,92.83,94.18,26279014,MSFT,-0.004439746
2018-03-14T00:00:00Z,95.12,95.41,93.5,93.85,31576898,0,1,95.12,95.41,93.5,93.85,31576898,MSFT,-0.003503929
2018-03-13T00:00:00Z,97,97.24,93.97,94.41,34445391,0,1,97,97.24,93.97,94.41,34445391,MSFT,0.005966969
2018-03-12T00:00:00Z,96.5,97.21,96.04,96.77,25333720,0,1,96.5,97.21,96.04,96.77,25333720,MSFT,0.024997352
2018-03-09T00:00:00Z,95.29,96.54,95,96.54,36145524,0,1,95.29,96.54,95,96.54,36145524,MSFT,-0.00237677
2018-03-08T00:00:00Z,94.27,95.1,93.765,94.43,24861307,0,1,94.27,95.1,93.765,94.43,24861307,MSFT,-0.021856225
2018-03-07T00:00:00Z,93.16,93.9406,92.43,93.86,26716127,0,1,93.16,93.9406,92.43,93.86,26716127,MSFT,-0.006036217
2018-03-06T00:00:00Z,94.34,94.49,92.941,93.32,22175776,0,1,94.34,94.49,92.941,93.32,22175776,MSFT,-0.00575325
2018-03-05T00:00:00Z,92.34,94.27,92.26,93.64,23901578,0,1,92.34,94.27,92.26,93.64,23901578,MSFT,0.003429061
2018-03-02T00:00:00Z,91.58,93.15,90.86,93.05,32830389,0,1,91.58,93.15,90.86,93.05,32830389,MSFT,-0.006300726
2018-03-01T00:00:00Z,93.99,94.57,91.84,92.85,37135561,0,1,93.99,94.57,91.84,92.85,37135561,MSFT,-0.002149382
2018-02-28T00:00:00Z,94.84,95.705,93.63,93.77,29314525,0,1,94.84,95.705,93.63,93.77,29314525,MSFT,0.009908454
2018-02-27T00:00:00Z,95.74,95.84,94.2,94.2,25540755,0,1,95.74,95.84,94.2,94.2,25540755,MSFT,0.004585688
2018-02-26T00:00:00Z,94.4,95.45,94.25,95.42,29760276,0,1,94.4,95.45,94.25,95.42,29760276,MSFT,0.012951168
2018-02-23T00:00:00Z,92.75,94.07,92.36,94.06,25779955,0,1,92.75,94.07,92.36,94.06,25779955,MSFT,-0.014252777
2018-02-22T00:00:00Z,92.05,92.73,91.36,91.74,22723756,0,1,92.05,92.73,91.36,91.74,22723756,MSFT,-0.024665107
2018-02-21T00:00:00Z,92.98,93.3595,91.49,91.49,26081953,0,1,92.98,93.3595,91.49,91.49,26081953,MSFT,-0.002725093
2018-02-20T00:00:00Z,91.475,93.06,91.01,92.72,30107057,0,1,91.475,93.06,91.01,92.72,30107057,MSFT,0.013444092
2018-02-16T00:00:00Z,92.45,93.5,91.8,92,30188535,0,1,92.45,93.5,91.8,92,30188535,MSFT,-0.007765315
2018-02-15T00:00:00Z,91.21,92.72,90.62,92.66,27407914,0,1,91.21,92.72,90.62,92.66,27407914,MSFT,0.007173913
2018-02-14T00:00:00Z,88.51,90.99,88.41,90.81,34314101,0,1,88.51,90.99,88.41,90.81,34314101,MSFT,-0.019965465
2018-02-13T00:00:00Z,88.93,90,87.8,89.83,26200053,0,1,88.93,90,87.8,89.83,26200053,MSFT,-0.010791763
2018-02-12T00:00:00Z,88.735,89.78,87.9295,89.13,35501368,0,1,88.735,89.78,87.9295,89.13,35501368,MSFT,-0.007792497
2018-02-09T00:00:00Z,86.3,88.93,83.83,88.1,57408480,0,1,86.3,88.93,83.83,88.1,57408480,MSFT,-0.011556154
2018-02-08T00:00:00Z,89.71,89.875,84.76,84.89,47485202,0,1,89.71,89.875,84.76,84.89,47485202,MSFT,-0.036435868
2018-02-07T00:00:00Z,90.49,91.77,89.2,89.61,40340551,0,1,90.49,91.77,89.2,89.61,40340551,MSFT,0.055601366
2018-02-06T00:00:00Z,86.89,91.475,85.25,91.33,66157030,0,1,86.89,91.475,85.25,91.33,66157030,MSFT,0.019194286
2018-02-05T00:00:00Z,90.56,93.24,88.08,89.05,42253469,0,1,90.56,93.24,88.08,89.05,42253469,MSFT,-0.024964415
2018-02-02T00:00:00Z,93.64,93.97,91.5,91.78,47076959,0,1,93.64,93.97,91.5,91.78,47076959,MSFT,0.030656934
2018-02-01T00:00:00Z,94.79,96.07,93.5813,94.26,46645657,0,1,94.79,96.07,93.5813,94.26,46645657,MSFT,0.027021138
2018-01-31T00:00:00Z,93.75,95.4,93.51,95.01,44284284,0,1,93.75,95.4,93.51,95.01,44284284,MSFT,0.007956715
2018-01-30T00:00:00Z,93.3,93.66,92.1,92.74,34153798,0,1,93.3,93.66,92.1,92.74,34153798,MSFT,-0.023892222
2018-01-29T00:00:00Z,95.14,95.45,93.72,93.92,30409620,0,1,95.14,95.45,93.72,93.92,30409620,MSFT,0.012723744
2018-01-26T00:00:00Z,93.12,94.06,92.58,94.06,26348999,0,1,93.12,94.06,92.58,94.06,26348999,MSFT,0.00149063
2018-01-25T00:00:00Z,92.465,93.24,91.93,92.33,23983094,0,1,92.465,93.24,91.93,92.33,23983094,MSFT,-0.018392515
2018-01-24T00:00:00Z,92.55,93.43,91.58,91.82,32107765,0,1,92.55,93.43,91.58,91.82,32107765,MSFT,-0.005523665
2018-01-23T00:00:00Z,91.9,92.3,91.54,91.9,22283365,0,1,91.9,92.3,91.54,91.9,22283365,MSFT,0.00087127
2018-01-22T00:00:00Z,90,91.62,89.74,91.61,23190700,0,1,90,91.62,89.74,91.61,23190700,MSFT,-0.003155604
2018-01-19T00:00:00Z,90.14,90.61,89.66,90,34896964,0,1,90.14,90.61,89.66,90,34896964,MSFT,-0.017574501
2018-01-18T00:00:00Z,89.8,90.67,89.66,90.1,22931303,0,1,89.8,90.67,89.66,90.1,22931303,MSFT,0.001111111
2018-01-17T00:00:00Z,89.08,90.28,88.75,90.14,24659472,0,1,89.08,90.28,88.75,90.14,24659472,MSFT,0.000443951
2018-01-16T00:00:00Z,90.1,90.79,88.0104,88.35,35945428,0,1,90.1,90.79,88.0104,88.35,35945428,MSFT,-0.019857999
2018-01-12T00:00:00Z,88.67,89.78,88.45,89.58,24000439,0,1,88.67,89.78,88.45,89.58,24000439,MSFT,0.013921902
2018-01-11T00:00:00Z,88.13,88.13,87.24,88.08,16529868,0,1,88.13,88.13,87.24,88.08,16529868,MSFT,-0.016744809
2018-01-10T00:00:00Z,87.86,88.19,87.41,87.82,18129153,0,1,87.86,88.19,87.41,87.82,18129153,MSFT,-0.002951862
2018-01-09T00:00:00Z,88.65,88.7272,87.86,88.22,19390427,0,1,88.65,88.7272,87.86,88.22,19390427,MSFT,0.004554771
2018-01-08T00:00:00Z,88.2,88.58,87.6046,88.28,20293930,0,1,88.2,88.58,87.6046,88.28,20293930,MSFT,0.000680118
2018-01-05T00:00:00Z,87.66,88.41,87.43,88.19,22526563,0,1,87.66,88.41,87.43,88.19,22526563,MSFT,-0.001019483
2018-01-04T00:00:00Z,86.59,87.66,86.57,87.11,21145985,0,1,86.59,87.66,86.57,87.11,21145985,MSFT,-0.012246286
2018-01-03T00:00:00Z,86.055,86.51,85.97,86.35,24173064,0,1,86.055,86.51,85.97,86.35,24173064,MSFT,-0.008724601
2018-01-02T00:00:00Z,86.125,86.31,85.5,85.95,21993101,0,1,86.125,86.31,85.5,85.95,21993101,MSFT,-0.00463231
2017-12-29T00:00:00Z,85.63,86.05,85.5,85.54,18162779,0,1,85.63,86.05,85.5,85.54,18162779,MSFT,-0.004770215
2017-12-28T00:00:00Z,85.9,85.93,85.55,85.72,9872795,0,1,85.9,85.93,85.55,85.72,9872795,MSFT,0.002104279
2017-12-27T00:00:00Z,85.65,85.98,85.215,85.71,13000828,0,1,85.65,85.98,85.215,85.71,13000828,MSFT,-0.000116659
2017-12-26T00:00:00Z,85.31,85.5346,85.03,85.4,9737412,0,1,85.31,85.5346,85.03,85.4,9737412,MSFT,-0.003616848
2017-12-22T00:00:00Z,85.4,85.63,84.92,85.51,14033977,0,1,85.4,85.63,84.92,85.51,14033977,MSFT,0.001288056
2017-12-21T00:00:00Z,86.05,86.1,85.4,85.5,16638402,0,1,86.05,86.1,85.4,85.5,16638402,MSFT,-0.000116945
2017-12-20T00:00:00Z,86.2,86.3,84.71,85.52,23425009,0,1,86.2,86.3,84.71,85.52,23425009,MSFT,0.000233918
2017-12-19T00:00:00Z,86.35,86.35,85.27,85.83,23241979,0,1,86.35,86.35,85.27,85.83,23241979,MSFT,0.003624883
2017-12-18T00:00:00Z,87.12,87.4999,86.23,86.38,21551076,0,1,87.12,87.4999,86.23,86.38,21551076,MSFT,0.006408016
2017-12-15T00:00:00Z,85.26,87.09,84.88,86.85,52430167,0,1,85.26,87.09,84.88,86.85,52430167,MSFT,0.005441074
2017-12-14T00:00:00Z,85.43,85.8739,84.53,84.69,19080106,0,1,85.43,85.8739,84.53,84.69,19080106,MSFT,-0.024870466
2017-12-13T00:00:00Z,85.74,86,85.17,85.35,21307911,0,1,85.74,86,85.17,85.35,21307911,MSFT,0.007793128
2017-12-12T00:00:00Z,85.31,86.05,85.08,85.58,23534946,0,1,85.31,86.05,85.08,85.58,23534946,MSFT,0.002694786
2017-12-11T00:00:00Z,84.29,85.37,84.12,85.23,19909119,0,1,84.29,85.37,84.12,85.23,19909119,MSFT,-0.004089741
2017-12-08T00:00:00Z,83.63,84.58,83.33,84.16,23825056,0,1,83.63,84.58,83.33,84.16,23825056,MSFT,-0.012554265
2017-12-07T00:00:00Z,82.54,82.8,82,82.49,20378114,0,1,82.54,82.8,82,82.49,20378114,MSFT,-0.019843156
2017-12-06T00:00:00Z,81.55,83.14,81.43,82.78,24821403,0,1,81.55,83.14,81.43,82.78,24821403,MSFT,0.003515578
2017-12-05T00:00:00Z,81.34,82.68,80.9801,81.59,25512120,0,1,81.34,82.68,80.9801,81.59,25512120,MSFT,-0.014375453
2017-12-04T00:00:00Z,84.42,84.4299,80.7,81.08,37977732,0,1,84.42,84.4299,80.7,81.08,37977732,MSFT,-0.006250766
2017-12-01T00:00:00Z,83.6,84.81,83.22,84.26,29113662,0,1,83.6,84.81,83.22,84.26,29113662,MSFT,0.039220523
2017-11-30T00:00:00Z,83.51,84.52,83.34,84.17,32074914,0,1,83.51,84.52,83.34,84.17,32074914,MSFT,-0.001068122
2017-11-29T00:00:00Z,84.71,84.9172,83.175,83.34,26401761,0,1,84.71,84.9172,83.175,83.34,26401761,MSFT,-0.009860996
2017-11-28T00:00:00Z,84.07,85.06,84.02,84.88,21162639,0,1,84.07,85.06,84.02,84.88,21162639,MSFT,0.018478522
2017-11-27T00:00:00Z,83.31,83.98,83.3,83.87,17603760,0,1,83.31,83.98,83.3,83.87,17603760,MSFT,-0.011899152
2017-11-24T00:00:00Z,83.01,83.43,82.78,83.26,7425503,0,1,83.01,83.43,82.78,83.26,7425503,MSFT,-0.007273161
2017-11-22T00:00:00Z,83.83,83.9,83.04,83.11,20213704,0,1,83.83,83.9,83.04,83.11,20213704,MSFT,-0.001801585
2017-11-21T00:00:00Z,82.74,83.84,82.74,83.72,21033981,0,1,82.74,83.84,82.74,83.72,21033981,MSFT,0.00733967
2017-11-20T00:00:00Z,82.4,82.59,82.25,82.53,16072495,0,1,82.4,82.59,82.25,82.53,16072495,MSFT,-0.014214047
2017-11-17T00:00:00Z,83.12,83.12,82.24,82.4,21715498,0,1,83.12,83.12,82.24,82.4,21715498,MSFT,-0.001575185
2017-11-16T00:00:00Z,83.1,83.42,82.94,83.2,20659209,0,1,83.1,83.42,82.94,83.2,20659209,MSFT,0.009708738
2017-11-15T00:00:00Z,83.47,83.69,82.69,82.98,19097333,0.42,1,83.47,83.69,82.69,82.98,19097333,MSFT,-0.002644231
2017-11-14T00:00:00Z,83.5,84.1,82.98,84.05,18604034,0,1,83.0794964,83.67647482,82.56211511,83.62672662,18604034,MSFT,0.012894673
2017-11-13T00:00:00Z,83.66,83.94,83.46,83.93,14080820,0,1,83.23869065,83.51728058,83.03969784,83.50733094,14080820,MSFT,-0.001427722
2017-11-10T00:00:00Z,83.79,84.095,83.23,83.87,19340435,0,1,83.36803597,83.6715,82.81085612,83.44763309,19340435,MSFT,-0.000714881
2017-11-09T00:00:00Z,84.11,84.27,82.9,84.09,20924172,0,1,83.68642446,83.84561871,82.48251799,83.66652518,20924172,MSFT,0.002623107
2017-11-07T00:00:00Z,84.77,84.9,83.93,84.27,17152583,0,1,84.34310072,84.47244604,83.50733094,83.84561871,17152583,MSFT,0.002140564
2017-11-06T00:00:00Z,84.2,84.7,84.0825,84.47,19039847,0,1,83.77597122,84.27345324,83.65906295,84.04461151,19039847,MSFT,0.002373324
2017-11-03T00:00:00Z,84.08,84.54,83.4,84.14,17569120,0,1,83.65657554,84.11425899,82.98,83.71627338,17569120,MSFT,-0.003906712
2017-11-02T00:00:00Z,83.35,84.46,83.12,84.05,23822964,0,1,82.9302518,84.03466187,82.70141007,83.62672662,23822964,MSFT,-0.001069646
2017-11-01T00:00:00Z,83.68,83.76,82.88,83.18,22039635,0,1,83.25858993,83.33818705,82.46261871,82.76110791,22039635,MSFT,-0.010350982
2017-10-31T00:00:00Z,84.36,84.36,83.11,83.18,26728947,0,1,83.93516547,83.93516547,82.69146043,82.76110791,26728947,MSFT,0
2018-03-27T00:00:00Z,1063.9,1064.54,997.62,1006.94,2940957,0,1,1063.9,1064.54,997.62,1006.94,2940957,GOOGL,null
